date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,soil
29-Jun-22,0,16.1,0,10,0,8.8,0,4.9,1003,16.2
30-Jun-22,0,16.4,0,9.2,0,9.2,0,0.3,1007.2,16.37
01-Jul-22,0,15.4,0,8.1,0,5.1,0,1.8,1006.6,15.358
02-Jul-22,0,16,0,10.4,0,8.6,0,5.1,1010,16.487
03-Jul-22,0,15.3,0,10.6,0,10.6,0,3.2,1015.5,15.41
04-Jul-22,0,14.2,0,10.6,0,9.5,0,0.3,1017.5,14.88
05-Jul-22,0,15.9,0,12.4,0,11.9,0,5,1022.8,15.448
06-Jul-22,0,16.8,0,13.2,0,12.1,0,2,1025.4,15.66
07-Jul-22,0,20.3,0,13.1,0,13.3,0,2.2,1029,17.3
08-Jul-22,0,18.8,0,12.2,0,10,0,0.3,1030.7,17.987
09-Jul-22,0,19.2,0,13.5,0,14.1,0,1.7,1029.3,18.405
10-Jul-22,0,23.6,0,14.7,0,15,0,0,1023.2,19.45
11-Jul-22,0,22.8,0,12.3,0,10.1,0,0.8,1015.7,18.76
12-Jul-22,0,17.6,0,12.4,0,14.3,0,0.4,1016.6,18.32
13-Jul-22,0,18,0,10.3,0,8.1,0,0,1020.6,17.315
14-Jul-22,0,17.4,0,10.8,0,6.9,0,0,1021.7,17.057
15-Jul-22,0,18,0,9.2,0,13.6,0,0.7,1020.6,18.193
16-Jul-22,0,22.5,0,8,0,6.7,0,0.4,1019.5,18.503
17-Jul-22,0,26.4,0,12.9,0,12.9,0,0,1015.3,20.98
18-Jul-22,0,28.2,0,10.7,0,7.9,0,0.1,1010.2,21.445
19-Jul-22,0,17.4,0,13.9,0,13.9,0,0,1008.9,18.88
20-Jul-22,0,16.8,0,9.7,0,10,0,0.5,1016.5,18.575
21-Jul-22,0,18.2,0,10.1,0,5,0,0,1020.7,18.51
22-Jul-22,0,22,0,11.4,0,10.3,0,0,1014.8,20.167
23-Jul-22,0,21.3,0,15.5,0,14.9,0,9.3,1004.8,19.562
24-Jul-22,0,20.5,0,14.9,0,14.3,0,22.4,998.4,19.115
25-Jul-22,0,15.7,0,11.3,0,13.8,0,3,1009.1,17.285
26-Jul-22,0,17,0,8.9,0,8.3,0,0,1018.7,17.305
27-Jul-22,0,17.4,0,7.8,0,5.3,0,0,1016.2,16.318
28-Jul-22,0,21.5,0,10.8,0,9.2,0,0,1012.4,18.8
29-Jul-22,0,20,0,7.9,0,5.8,0,1.3,1011.1,17.61
30-Jul-22,0,17.4,0,14.3,0,15.9,0,2.7,1009.9,18.48
31-Jul-22,0,17.7,0,9.3,0,13.7,0,0,1013.6,18.788
01-Aug-22,0,19.6,0,7.7,0,5.6,0,12.6,1008.7,17.015
02-Aug-22,0,20.3,0,14.5,0,16.2,0,3.8,1001.4,18.925
03-Aug-22,0,16.6,0,10.7,0,12,0,5.8,1005.6,17.032
04-Aug-22,0,16,0,9,0,7.3,0,2.2,1014.5,15.92
05-Aug-22,0,16.5,0,9.7,0,8.5,0,1.4,1021.8,16.493
06-Aug-22,0,19.6,0,9.7,0,8,0,0,1024.8,16.962
07-Aug-22,0,20.7,0,8.6,0,6.9,0,0,1023.3,17.365
08-Aug-22,0,22.7,0,6.4,0,5,0,0,1024.6,18.103
09-Aug-22,0,24.1,0,9.8,0,9.5,0,0,1025.1,20.358
10-Aug-22,0,24.6,0,8.2,0,6.2,0,0.1,1021.9,20.315
11-Aug-22,0,23.2,0,8.8,0,7.4,0,0.2,1019.2,20.673
12-Aug-22,0,28.3,0,9.6,0,8.3,0,0.1,1016.6,21.7
13-Aug-22,0,24.8,0,13.4,0,10.7,0,0.1,1011.4,22.46
14-Aug-22,0,22.8,0,13.6,0,11.5,0,0.7,1004.5,20.885
15-Aug-22,0,17.8,0,13.5,0,13.7,0,0,1002.9,19.045
16-Aug-22,0,17,0,7.6,0,8.7,0,0,1010.6,17.833
17-Aug-22,0,17.7,0,7.2,0,2.6,0,0,1011.7,17.993
18-Aug-22,0,20.5,0,12.2,0,12.1,0,0.8,1005.3,18.1
19-Aug-22,0,18.8,0,12.1,0,9.5,0,3.1,1006.4,17.468
20-Aug-22,0,18.1,0,10.9,0,10.5,0,14.8,1006.2,17.355
21-Aug-22,0,18.7,0,10.1,0,7.1,0,0.2,1008.5,17.06
22-Aug-22,0,20,0,13.7,0,12.5,0,12.7,1004.8,17.753
23-Aug-22,0,19.6,0,13.8,0,14.1,0,0.8,1004.8,18.72
24-Aug-22,0,18.7,0,7.8,0,5.9,0,0.6,1009.7,16.93
25-Aug-22,0,16.9,0,9.5,0,6.5,0,2.4,1013.5,16.017
26-Aug-22,0,17.2,0,8.9,0,10.5,0,0.6,1014.9,16.83
27-Aug-22,0,20.2,0,9,0,8.3,0,0.1,1016.9,17.132
28-Aug-22,0,20.4,0,9.6,0,8.5,0,0,1018.6,17.097
29-Aug-22,0,22.2,0,12.7,0,11.7,0,0,1020.3,17.767
30-Aug-22,0,22.4,0,10.9,0,9.9,0,0,1023.2,18.65
31-Aug-22,0,20,0,6.7,0,4.8,0,0,1023.9,17.267
01-Sept-22,0,21.7,0,3.6,0,2.4,0,0,1018.6,16.923
02-Sept-22,0,18.1,0,7.8,0,6.2,0,17.7,1007.3,15.885
03-Sept-22,0,15.4,0,9.3,0,8.8,0,8.1,998.8,15.167
04-Sept-22,0,20.3,0,10.9,0,8,0,15.4,1000.3,15.65
05-Sept-22,0,20.4,0,10.3,0,7.5,0,3.3,1001.6,16.095
06-Sept-22,0,19.3,0,12.6,0,11.9,0,0.2,998.5,16.615
07-Sept-22,0,19.9,0,11.4,0,8,0,11.2,996.5,16.41
08-Sept-22,0,19.5,0,12.6,0,10.3,0,2.8,1000.8,16.897
09-Sept-22,0,17.7,0,14,0,11,0,2.3,1008.3,16.925
10-Sept-22,0,19.2,0,6.9,0,6.3,0,0.1,1013.5,16.597
11-Sept-22,0,16.4,0,11.9,0,9.4,0,5,1008,15.77
12-Sept-22,0,17,0,10,0,14.3,0,1,1008,16.83
13-Sept-22,0,16.5,0,9.6,0,8.4,0,0,1010.2,16.442
14-Sept-22,0,15.5,0,11.4,0,8.4,0,0,1009.8,15.285
15-Sept-22,0,15.7,0,9.2,0,9.9,0,0,1014.9,14.878
16-Sept-22,0,16,0,3.5,0,2.9,0,0.1,1020.6,13.938
17-Sept-22,0,16.6,0,0.6,0,1.7,0,0.1,1021.8,13.235
18-Sept-22,0,15.3,0,8,0,5.4,0,0,1020.4,13.84
19-Sept-22,0,18.3,0,10.7,0,11.4,0,0,1020.5,14.887
20-Sept-22,0,17.2,0,10.5,0,9.1,0,0,1019.7,14.77
21-Sept-22,0,15.9,0,13.2,0,11.7,0,5.4,1014,14.9
22-Sept-22,0,17.2,0,7,0,12.5,0,5.9,1011.3,15.782
23-Sept-22,0,15.1,0,4.6,0,3.7,0,2.8,1015.5,13.395
24-Sept-22,0,15.2,0,7.3,0,5.9,0,1.5,1019.8,13.075
25-Sept-22,0,15.3,0,8.6,0,5.8,0,1.7,1013.1,13.145
26-Sept-22,0,14.4,0,10,0,9.6,0,0.3,1005.3,12.995
27-Sept-22,0,12.8,0,9.6,0,9.8,0,3.7,1002.2,11.983
28-Sept-22,0,14.1,0,8.3,0,7.8,0,4.6,1002.8,12.15
29-Sept-22,0,14.9,0,9,0,6.3,0,0,1004.4,12.868
30-Sept-22,0,16.6,0,10.3,0,8,0,20.8,992.6,13.382
01-Oct-22,0,16.2,0,9.5,0,7.5,0,3.8,1000.5,12.48
02-Oct-22,0,14.9,0,9.5,0,7.5,0,0.1,1014.6,12.663
03-Oct-22,0,17.5,0,10.2,0,9.2,0,1.9,1010.4,13.007
04-Oct-22,0,17,0,11.4,0,12.3,0,22.2,998.7,14.323
05-Oct-22,0,12.8,0,7.7,0,9.6,0,8.6,1003.5,12.747
06-Oct-22,0,16.3,0,10.3,0,5.2,0,8.8,1010.4,12.573
07-Oct-22,0,13.9,0,7.9,0,7.4,0,11.9,1010.1,12.505
08-Oct-22,0,14.1,0,3.1,0,3.1,0,0.1,1013.3,10.998
09-Oct-22,0,14.5,0,6.7,0,8.7,0,9.3,1002.7,11.22
10-Oct-22,0,13.7,0,6.5,0,5.8,0,0.2,1014.9,10.382
11-Oct-22,0,13.1,0,7.3,0,6.9,0,4.4,1014.7,10.542
12-Oct-22,0,14.5,0,3.6,0,9.8,0,1.9,1010,11.977
13-Oct-22,0,15.5,0,1.3,0,2.1,0,0.6,1007.8,10.218
14-Oct-22,0,13.6,0,7,0,5,0,6.3,997.6,10.908
15-Oct-22,0,11.3,0,4.3,0,3.4,0,17.2,988.3,9.62
16-Oct-22,0,11.1,0,2.9,0,2.9,0,7.5,994.8,8.027
17-Oct-22,0,13.6,0,3.2,0,7.1,0,2.1,1002.9,10.05
18-Oct-22,0,16,0,0.5,0,1.9,0,0,1019.8,9.064
19-Oct-22,0,13.1,0,11.2,0,3.4,0,18.5,1009.3,11.09
20-Oct-22,0,17,0,10,0,9.8,0,0.8,997.1,12.153
21-Oct-22,0,16.7,0,10.6,0,5.8,0,3.1,988.2,11.835
22-Oct-22,0,13.5,0,12.2,0,11.9,0,20.7,993.6,12.675
23-Oct-22,0,16.1,0,7.2,0,10.8,0,7.4,993.5,12.53
24-Oct-22,0,14.8,0,8.1,0,6.2,0,0.1,993.4,12.132
25-Oct-22,0,15,0,9.1,0,6.3,0,5.9,991.9,11.583
26-Oct-22,0,14.9,0,9.6,0,10.2,0,2.9,991.2,12.078
27-Oct-22,0,18,0,10.5,0,8.1,0,2.5,996.9,12.193
28-Oct-22,0,14.9,0,9.4,0,8.5,0,17.3,998.8,12.262
29-Oct-22,0,15.3,0,10.8,0,8.9,0,6.5,997.9,11.365
30-Oct-22,0,14.1,0,10.2,0,9.3,0,0.9,995.7,11.13
31-Oct-22,0,13.3,0,8.1,0,8.9,0,7.6,994.8,11.057
01-Nov-22,0,11.8,0,4.7,0,4.8,0,4,994.5,9.477
02-Nov-22,0,11.7,0,2.8,0,2.9,0,14.5,990.5,8.435
03-Nov-22,0,10.7,0,2.6,0,3.9,0,1.2,996.9,8.009
04-Nov-22,0,11.6,0,1.4,0,2.4,0,1.4,1007.1,7.402
05-Nov-22,0,13.8,0,7.1,0,5.4,0,7.1,999,9.517
06-Nov-22,0,11.3,0,7.9,0,6,0,6.3,988.2,9.155
07-Nov-22,0,14,0,8.6,0,7.5,0,11.3,979.6,10.087
08-Nov-22,0,11.5,0,6.9,0,5.9,0,0.6,981,8.918
09-Nov-22,0,13.6,0,6.4,0,4,0,2.5,991.9,8.384
10-Nov-22,0,15.9,0,13.4,0,4.9,0,4,998.3,11.195
11-Nov-22,0,16.1,0,8.3,0,12.4,0,3.1,1006.9,12.405
12-Nov-22,0,14.4,0,8.4,0,7.1,0,3.3,1011.5,11.195
13-Nov-22,0,16.2,0,10.5,0,10.4,0,6.4,1004.4,11.24
14-Nov-22,0,11.3,0,8.4,0,8.1,0,3.2,991.4,10.267
15-Nov-22,0,10.7,0,1.1,0,2.8,0,0.2,982.8,8.198
16-Nov-22,0,6.8,0,1.5,0,2.8,0,0.2,981.5,7.001
17-Nov-22,0,7.8,0,-0.2,0,3.3,0,4.5,987.7,6.49
18-Nov-22,0,10.5,0,0.1,0,0.8,0,6.2,1000.5,6.993
19-Nov-22,0,7.7,0,-1.7,0,-5.4,0,5.2,1003.6,4.626
20-Nov-22,0,8.9,0,1.4,0,-2,0,5,997.2,4.967
21-Nov-22,0,8.8,0,3,0,-1.3,0,11.5,986.7,6.188
22-Nov-22,0,8.4,0,1.5,0,-3,0,0,981.7,5.512
23-Nov-22,0,8.1,0,4.4,0,-1.2,0,16.6,976.6,6.005
24-Nov-22,0,9.6,0,5.2,0,0.6,0,12,983.2,6.296
25-Nov-22,0,10.8,0,5.3,0,-0.7,0,2.9,999.7,6.116
26-Nov-22,0,13.4,0,9.1,0,3.8,0,4,999.9,8.95
27-Nov-22,0,10.6,0,6.4,0,3,0,8.3,996,7.053
28-Nov-22,0,10.7,0,3.3,0,-0.7,0,1.8,1002.1,6.676
29-Nov-22,0,7.7,0,0.3,0,-3.2,0,0,1013.3,5.367
30-Nov-22,0,11.3,0,6.1,0,-0.5,0,1,1015.9,7.37
01-Dec-22,0,11.4,0,7.6,0,7.7,0,0,1019.8,9.177
02-Dec-22,0,9.2,0,0.9,0,1.4,0,0,1021.7,7.101
03-Dec-22,0,6.4,0,2.7,0,-2.9,0,1.3,1020.4,5.843
04-Dec-22,0,5.8,0,0.7,0,-2.2,0,0.1,1018.1,4.34
05-Dec-22,0,7.5,0,3.4,0,-1,0,0,1023.1,4.572
06-Dec-22,0,5.9,0,-1.7,0,-6.4,0,0,1025.4,3.474
07-Dec-22,0,6.2,0,-2.1,0,-5.6,0,0.1,1020.4,3.449
08-Dec-22,0,4.6,0,-4.3,0,-6.3,0,3.7,1012.6,2.436
09-Dec-22,0,2.2,0,-6.6,0,-9.8,0,2.9,1007.6,1.081
10-Dec-22,0,4.7,0,-4.3,0,-9.3,0,2,1005.7,1.082
11-Dec-22,0,4,0,-6.6,0,-9.3,0,0,1006.1,0.872
12-Dec-22,0,-1.2,0,-5.2,0,-8,0,0,1003.1,0.73
13-Dec-22,0,2.9,0,-6.7,0,-9.2,0,0,1004.8,0.56
14-Dec-22,0,2.9,0,-7,0,-10.8,0,0,1008.3,0.229
15-Dec-22,0,3.8,0,-7.4,0,-10.2,0,0,1012.4,-0.1
16-Dec-22,0,3.7,0,-7.4,0,-9.3,0,0.2,1010.8,-0.333
17-Dec-22,0,2,0,-2.1,0,-6.3,0,0,1008.6,-0.083
18-Dec-22,0,12.5,0,1.8,0,-4.6,0,2.3,994.4,0.018
19-Dec-22,0,13.1,0,5.7,0,2.7,0,8.6,982.8,5.146
20-Dec-22,0,7.4,0,3.7,0,1,0,3.3,989.6,3.639
21-Dec-22,0,8.6,0,3.8,0,-0.3,0,11.2,991.2,4.201
22-Dec-22,0,4.9,0,0.1,0,-2.8,0,0,997,3.674
23-Dec-22,0,9.4,0,2.5,0,-3.3,0,8.6,992.6,4.378
24-Dec-22,0,8.9,0,4,0,-0.7,0,6.4,992.4,4.602
25-Dec-22,0,8.3,0,1.5,0,3.5,0,11.9,997.1,5.273
26-Dec-22,0,4.9,0,-0.6,0,-4.4,0,2,1008.1,2.529
27-Dec-22,0,9,0,0.2,0,-5.2,0,3.8,1005.1,3.753
28-Dec-22,0,9.8,0,4.6,0,1.8,0,9,986.9,5.314
29-Dec-22,0,7.8,0,3.7,0,-0.7,0,5.8,985.7,4.644
30-Dec-22,0,8.2,0,2.2,0,0.7,0,14.6,979.6,5.178
31-Dec-22,0,5.3,0,1.3,0,-1.5,0,0,988.4,3.857
01-Jan-23,0,6,0,-0.2,0,-3,0,0.2,997.8,3.676
02-Jan-23,0,4,0,-2.7,0,-8.3,0,0.1,1007,1.962
03-Jan-23,0,12.6,0,3.8,0,-8.3,0,7.7,997.2,5.113
04-Jan-23,0,11.4,0,8,0,6.9,0,2.6,1002.5,7.451
05-Jan-23,0,12,0,6.1,0,2.2,0,3.5,1004.1,7.026
06-Jan-23,0,9.7,0,2.6,0,-2.2,0,3.2,994.5,5.325
07-Jan-23,0,7.7,0,3.7,0,-0.6,0,5,979.3,4.974
08-Jan-23,0,7.1,0,3.5,0,0.2,0,2.9,977.9,4.271
09-Jan-23,0,8.4,0,3.2,0,-0.9,0,3.6,992.5,4.284
10-Jan-23,0,12.8,0,4,0,-0.3,0,15,990.3,5.829
11-Jan-23,0,7.3,0,4.1,0,-1,0,16.1,990,4.688
12-Jan-23,0,9.5,0,4.1,0,0.2,0,7,986.9,5.459
13-Jan-23,0,8.8,0,5.7,0,2.8,0,12.6,997.5,5.613
14-Jan-23,0,8.3,0,2.3,0,-1.6,0,3.9,989.4,4.655
15-Jan-23,0,5.4,0,0.3,0,-1.6,0,8.2,990.8,3.646
16-Jan-23,0,1.6,0,-3.2,0,-9.3,0,0,988.4,1.81
17-Jan-23,0,2.8,0,-4.5,0,-9.7,0,7.5,989,1.318
18-Jan-23,0,4.7,0,0,0,-5.6,0,7.3,998.4,1.227
19-Jan-23,0,4.8,0,-2.3,0,-3.8,0,0.9,1007,1.492
20-Jan-23,0,4.5,0,-2.2,0,-6.9,0,0.1,1015.6,1.462
21-Jan-23,0,9.8,0,4.4,0,-4.1,0,1.8,1019.9,4.235
22-Jan-23,0,10.7,0,6.4,0,6.3,0,1,1021.9,7.123
23-Jan-23,0,9.7,0,6.2,0,1.1,0,1.4,1028,6.905
24-Jan-23,0,10.2,0,8.3,0,6.6,0,0.1,1031.5,7.84
25-Jan-23,0,9.6,0,5.8,0,5.8,0,1.4,1031.1,7.54
26-Jan-23,0,8.2,0,2.7,0,-1.2,0,0,1033.8,5.931
27-Jan-23,0,7.6,0,2.7,0,-0.9,0,0.3,1030.1,5.538
28-Jan-23,0,8,0,3,0,2.7,0,1.4,1027.1,6.516
29-Jan-23,0,12,0,1.9,0,-1.5,0,2.4,1020.7,6.303
30-Jan-23,0,8.7,0,6.2,0,2.8,0,0.7,1019.8,6.219
31-Jan-23,0,9.9,0,5.8,0,2.9,0,0.4,1018.6,6.099
01-Feb-23,0,10,0,6.5,0,2.3,0,0.5,1018.6,6.293
02-Feb-23,0,11.4,0,9.3,0,2.6,0,0.3,1017.9,8.117
03-Feb-23,0,11.9,0,9.4,0,5.8,0,0.4,1023.2,8.962
04-Feb-23,0,9.9,0,-2,0,6.8,0,2.6,1032.9,7.47
05-Feb-23,0,7.7,0,-3.2,0,-8.8,0,0,1038.6,4.241
06-Feb-23,0,9.4,0,5.4,0,-5.7,0,0.9,1032,5.945
07-Feb-23,0,9.3,0,0.9,0,4.9,0,1.1,1030.5,7.063
08-Feb-23,0,10.1,0,0.9,0,-3.8,0,2.8,1022.4,5.965
09-Feb-23,0,8.5,0,2.8,0,-1.1,0,0.2,1026.2,5.238
10-Feb-23,0,11.3,0,5.9,0,0.5,0,0.2,1027.4,6.997
11-Feb-23,0,10,0,6.8,0,4.5,0,0.2,1029.2,7.322
12-Feb-23,0,9.4,0,6.9,0,6,0,0,1027.1,7.049
13-Feb-23,0,11.4,0,6.2,0,4.8,0,0,1021.2,7.063
14-Feb-23,0,13.9,0,6.7,0,1.4,0,0.3,1013.7,7.952
15-Feb-23,0,10.1,0,5.3,0,3.2,0,6.5,1009,7.552
16-Feb-23,0,12.1,0,6.4,0,5,0,1.4,1008.8,8.302
17-Feb-23,0,12.6,0,8.8,0,6.5,0,5.9,1010.9,9.493
18-Feb-23,0,12,0,7.8,0,6.6,0,2.2,1014.9,9.443
19-Feb-23,0,12.8,0,6.3,0,1.4,0,0.2,1017.8,8.842
20-Feb-23,0,12.3,0,9.5,0,8.2,0,0.1,1013.2,10.083
21-Feb-23,0,11.3,0,5.6,0,5,0,6.1,1007.5,9.372
22-Feb-23,0,8,0,2.6,0,0,0,5.2,1013.9,6.998
23-Feb-23,0,8.8,0,-0.5,0,-3.9,0,1.2,1020.5,5.781
24-Feb-23,0,11.1,0,4.8,0,2,0,0.2,1016.4,7.55
25-Feb-23,0,8.3,0,-1.3,0,-6.4,0,0,1020.2,5.284
26-Feb-23,0,8.8,0,-0.3,0,-6.7,0,0,1026.8,5.033
27-Feb-23,0,7,0,-1.4,0,-7.4,0,0,1032.1,4.754
28-Feb-23,0,7.6,0,3.1,0,0.6,0,0,1035.3,5.763
01-Mar-23,0,7.2,0,3.8,0,3.1,0,0,1032.1,5.738
02-Mar-23,0,8.5,0,4.7,0,1.2,0,0,1026.4,6.223
03-Mar-23,0,7.4,0,4.3,0,3.1,0,0,1028.6,6.311
04-Mar-23,0,6.1,0,2.5,0,2.5,0,0,1027.2,6.087
05-Mar-23,0,9.5,0,1.4,0,-1.1,0,5.4,1016.4,6.575
06-Mar-23,0,7,0,0.1,0,-0.7,0,1.3,1004.6,6.419
07-Mar-23,0,6,0,-3.1,0,-9.2,0,0,996.9,4.378
08-Mar-23,0,4.9,0,-3.8,0,-11.1,0,0,990.4,2.853
09-Mar-23,0,2.7,0,-2.2,0,-8.9,0,5,990.3,2.101
10-Mar-23,0,6.6,0,-3.3,0,-9.6,0,0,999.9,3.603
11-Mar-23,0,9.5,0,-1.5,0,-5.5,0,3.7,998.6,3.693
12-Mar-23,0,11.6,0,7.3,0,2.8,0,9.3,986,6.826
13-Mar-23,0,11.6,0,1.5,0,8.6,0,13,980.9,8.13
14-Mar-23,0,7.1,0,-2.4,0,-4.7,0,0.9,1000.5,5.094
15-Mar-23,0,10.7,0,-2.8,0,-8.3,0,10.8,1000.4,4.372
16-Mar-23,0,14.9,0,8.1,0,3,0,8.9,989.1,9.579
17-Mar-23,0,13.4,0,7.9,0,1.7,0,4.1,991.6,9.351
18-Mar-23,0,9.4,0,6.6,0,5.8,0,8.3,1002.6,9.02
19-Mar-23,0,10.5,0,3.4,0,0.7,0,3.6,1008.3,7.008
20-Mar-23,0,13.7,0,10.4,0,6.2,0,12.5,1000.9,9.738
21-Mar-23,0,11.3,0,8.4,0,4.8,0,10.4,987,9.868
22-Mar-23,0,10.8,0,2.8,0,0.5,0,4.3,980.5,8.505
23-Mar-23,0,11.9,0,3.3,0,-1,0,8.5,977.5,8.005
24-Mar-23,0,10.4,0,6.1,0,2.7,0,10.1,982.4,8.243
25-Mar-23,0,12.4,0,2.5,0,-0.3,0,0.4,993.2,8.963
26-Mar-23,0,10.7,0,-0.1,0,-4.6,0,0,1008.5,7.635
27-Mar-23,0,11.5,0,0.1,0,-5.8,0,0.5,1014.6,7.491
28-Mar-23,0,15,0,6.9,0,6.2,0,5.2,1003.7,9.318
29-Mar-23,0,14.2,0,7.8,0,8.1,0,3.4,993,10.545
30-Mar-23,0,15.7,0,8.3,0,1.5,0,4.7,985.9,11.068
31-Mar-23,0,11,0,8.7,0,5,0,7.2,989.9,10.757
01-Apr-23,0,10.3,0,7.1,0,7.4,0,1.3,1009.6,9.967
02-Apr-23,0,13.1,0,5.5,0,2.5,0,0,1023,9.85
03-Apr-23,0,11.7,0,5.7,0,2,0,1.1,1020.3,9.063
04-Apr-23,0,12.3,0,7.1,0,5.1,0,3.3,1014.5,9.415
05-Apr-23,0,13.3,0,4.5,0,9.5,0,1.9,1009.2,10.995
06-Apr-23,0,11.5,0,0.5,0,-0.3,0,0.5,1012.6,10.337
07-Apr-23,0,14.9,0,-1.3,0,-4.8,0,0,1014.4,9.12
08-Apr-23,0,13.8,0,5.7,0,2.4,0,0,1013.8,9.161
09-Apr-23,0,12.9,0,8.5,0,5.5,0,5.3,1005,9.278
10-Apr-23,0,11.7,0,3.2,0,-0.6,0,6.4,1000.2,9.252
11-Apr-23,0,7,0,0.6,0,-2.5,0,14.7,992.9,6.806
12-Apr-23,0,9.1,0,1.2,0,-1.8,0,10.4,984.7,6.05
13-Apr-23,0,10.8,0,-0.2,0,-0.4,0,3.4,994.8,7.794
14-Apr-23,0,11.2,0,-1.8,0,-5.1,0,1.3,1003.1,7.885
15-Apr-23,0,11.4,0,-1,0,-4.7,0,2.8,1012.4,7.785
16-Apr-23,0,19.2,0,8.7,0,7.3,0,0.6,1016.1,11.632
17-Apr-23,0,17.4,0,10.9,0,7.9,0,0,1021.2,14.012
18-Apr-23,0,16.7,0,6,0,5,0,0,1024.8,13.432
19-Apr-23,0,13.4,0,5.7,0,-1.1,0,0,1023.8,10.175
20-Apr-23,0,14.6,0,4.5,0,-0.8,0,0,1020.2,11.012
21-Apr-23,0,17.4,0,2.7,0,-3,0,0.1,1012.3,11.047
22-Apr-23,0,10.4,0,3.8,0,5.3,0,10.8,1002.3,9.827
23-Apr-23,0,13.1,0,1.7,0,-0.9,0,0.1,1001.7,10.471
24-Apr-23,0,10.1,0,0.2,0,3.9,0,3.2,1010.5,10.212
25-Apr-23,0,11.9,0,-2.9,0,-6.8,0,0,1013.8,9.367
26-Apr-23,0,13.8,0,5.9,0,4.2,0,0.1,1010.9,10.653
27-Apr-23,0,14.2,0,8,0,6.8,0,9,1005.5,10.835
28-Apr-23,0,16,0,8.3,0,10.1,0,2.4,1007.6,13.398
29-Apr-23,0,18,0,8.6,0,3.2,0,6.2,1012.9,14.377
30-Apr-23,0,16.1,0,10.8,0,9.4,0,8.4,1012.3,14.488
01-May-23,0,13.7,0,7.2,0,10.2,0,1.6,1016.2,14.595
02-May-23,0,17.6,0,6.9,0,4.4,0,0,1018.7,14.012
03-May-23,0,17.9,0,10.8,0,8.8,0,0,1015.5,14.23
04-May-23,0,15.3,0,10.4,0,7.7,0,0.1,1006.7,13.927
05-May-23,0,17.7,0,8.4,0,9.3,0,1.8,1001.3,13.717
06-May-23,0,17.6,0,8,0,5.4,0,2.6,1006.1,15.038
07-May-23,0,17,0,7.4,0,4.1,0,5,1007.1,14.343
08-May-23,0,17,0,8.5,0,12.9,0,2.8,1005.9,15.267
09-May-23,0,15.8,0,8.3,0,5,0,2.6,1005.6,14.567
10-May-23,0,12.9,0,9.8,0,10.6,0,10.7,1005.9,13.372
11-May-23,0,14.8,0,8.6,0,9.2,0,2.7,1014.8,13.27
12-May-23,0,15.7,0,7.7,0,4.4,0,0.1,1023.9,14.583
13-May-23,0,20,0,5.2,0,4,0,0.1,1021.6,15.24
14-May-23,0,12.8,0,7.5,0,10.6,0,4.1,1017.5,14.68
15-May-23,0,12.9,0,5.3,0,3,0,0.9,1021.9,14.165
16-May-23,0,14.6,0,3.4,0,0.3,0,0,1024.6,14.608
17-May-23,0,16.6,0,3.7,0,0.8,0,0,1024.6,14.523
18-May-23,0,14.3,0,7.6,0,4.9,0,1.8,1023.8,14.045
19-May-23,0,15.9,0,6.6,0,2.8,0,0.3,1026.2,14.247
20-May-23,0,16.6,0,11.7,0,11,0,6.5,1024.2,15.135
21-May-23,0,13.9,0,9.2,0,10.6,0,0.1,1021.9,14.872
22-May-23,0,14.3,0,5.8,0,2.5,0,0,1024.9,14.227
23-May-23,0,14.7,0,6.8,0,4.1,0,0,1025.9,14.57
24-May-23,0,16.2,0,8.3,0,2.2,0,0,1026.6,15.833
25-May-23,0,15.6,0,9.1,0,5.1,0,0,1029.6,16.005
26-May-23,0,18,0,7.1,0,3.3,0,0,1029,16.68
27-May-23,0,16.3,0,7.3,0,3.5,0,0,1024.9,16.965
28-May-23,0,16.6,0,6.8,0,6,0,0,1024.8,17.567
29-May-23,0,21.1,0,3.2,0,-0.8,0,0,1026.5,17.4
30-May-23,0,22.5,0,5.5,0,1.8,0,0,1027.7,19.138
31-May-23,0,20.8,0,6.2,0,3.3,0,0,1025.2,19.635
01-Jun-23,0,20.9,0,7.2,0,2.8,0,0,1023,20.077
02-Jun-23,0,21.4,0,6,0,1.6,0,0,1022.4,19.962
03-Jun-23,0,20.4,0,6.4,0,3,0,0,1021.3,20.373
04-Jun-23,0,24.1,0,5.5,0,0.8,0,0,1021.5,20.835
05-Jun-23,0,22.9,0,6,0,1.5,0,0,1021.1,20.56
06-Jun-23,0,22.6,0,9.9,0,5.5,0,0,1019.9,21.288
07-Jun-23,0,19.5,0,7.3,0,1.6,0,0,1018.3,20.282
08-Jun-23,0,20.2,0,4.7,0,-0.8,0,0,1014.1,19.885
09-Jun-23,0,22.8,0,7.9,0,4.5,0,0,1009.7,20.82
10-Jun-23,0,19.3,0,14,0,12.4,0,1,1008.3,19.993
11-Jun-23,0,24.2,0,16.2,0,15.4,0,1.8,1010.6,20.743
12-Jun-23,0,20.5,0,15.5,0,14.2,0,1.9,1012.9,20.267
13-Jun-23,0,22.9,0,14.3,0,14.4,0,11,1012.5,19.837
14-Jun-23,0,26.5,0,9.5,0,6.3,0,0.1,1013.9,20.243
15-Jun-23,0,24.8,0,7.6,0,4,0,0,1015.2,21.112
16-Jun-23,0,22.7,0,11.6,0,8.3,0,1.4,1011.7,21.068
