date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,sun,dos,soil,pe,evap,smd_wd,smd_md,smd_pd
28-Sept-99,0,15.3,0,6.1,0,2.9,0,1.5,985.3,7.8,0,18,0,220,0,25,1.7,0,11.675,0.8,1.2,0,-0.7,-10
29-Sept-99,0,18.9,0,8.2,0,10.6,0,2.9,978.8,9.7,0,21,0,210,0,27,6.9,0,13.575,1.5,2.1,0,-1.4,-10
30-Sept-99,0,13,0,8.2,0,6.2,0,0.3,984.5,12.8,0,23,0,260,0,31,1,0,12.475,0.9,1.4,0.6,0.6,-8.9
01-Oct-99,0,11.5,0,7.4,0,7.4,0,13.5,983.2,17.1,0,23,0,260,0,34,0,0,10.7,0.8,1.2,0,-10,-10
02-Oct-99,0,12.4,0,5.1,0,3.9,0,1.2,981.4,17.1,0,26,0,220,0,36,5.8,0,9.075,1.3,2,0.1,0.1,-9.4
03-Oct-99,0,13,0,4.1,0,5.1,0,1.2,995.2,12.1,0,20,0,310,0,33,6,0,8.925,1.4,2,0.2,0.2,-8.8
04-Oct-99,0,12.7,0,2.4,0,0.7,3,0,1009.2,5.9,0,11,0,260,0,16,10.1,0,7.9,1.2,1.7,1.4,1.4,-7.2
05-Oct-99,0,13.5,1,-0.4,1,-3,3,0,1015.2,2.5,0,8,0,130,0,12,7.6,0,8.5,1,1.4,2.4,2.4,-5.8
06-Oct-99,0,14.7,0,7.4,0,5.4,0,0.1,1013.7,10.5,0,20,0,220,0,28,3.7,0,10.575,1.2,1.8,3.5,3.5,-4.4
07-Oct-99,0,13.7,0,10,0,9.6,0,3.3,1010.2,12.9,0,19,0,240,0,27,0.3,0,11.65,0.7,1.2,0.9,0.9,-6.8
08-Oct-99,0,15.3,0,12.8,0,11.4,0,0.5,1008.7,17.8,0,22,0,250,0,31,0.1,0,13.05,0.8,1.3,1.2,1.2,-6.1
09-Oct-99,0,17,0,12.6,0,11.9,2,0,1008.9,13.4,0,20,0,250,0,27,1.3,0,13.95,0.9,1.4,2.1,2.1,-4.9
10-Oct-99,0,16.3,0,6.5,0,12.8,0,1.9,1009.4,13.6,0,22,0,230,0,31,2.6,0,13.8,0.8,1.2,1,1,-5.8
11-Oct-99,0,12.9,0,5.1,0,3.7,2,0,1015.9,9.8,0,16,0,230,0,22,4.8,0,9.5,1.3,1.7,2.2,2.2,-4.2
12-Oct-99,0,14.2,0,2.9,1,-0.6,3,0,1018.8,5.2,0,8,0,230,0,13,8.1,0,8.625,1.1,1.5,3.3,3.3,-2.9
13-Oct-99,0,15,0,4.4,1,-0.6,3,0,1018.5,4.1,0,11,0,220,0,14,5.7,0,9.3,0.9,1.3,4.1,4.1,-1.9
14-Oct-99,0,15.1,0,6,0,1.1,3,0,1014.8,5.8,0,14,0,100,0,20,8.1,0,10.6,0.9,1.3,5,5,-0.9
15-Oct-99,0,13.7,0,10.5,0,5.6,2,0,1009.2,9.9,0,18,0,120,0,26,0.1,0,10.85,1,1.2,5.9,5.9,0.1
16-Oct-99,0,15.2,0,11.5,0,10.4,0,1.3,1008.8,6.2,0,12,0,110,0,18,0,0,12.3,0.8,1,5.3,5.3,-0.5
17-Oct-99,0,14.5,0,9.5,0,9.9,2,0,1007.4,5.4,0,11,0,110,0,16,4.3,0,12.25,0.8,1.2,6.1,6.1,0.4
18-Oct-99,0,12.2,0,6.4,0,1,3,0,1006.9,9.8,0,19,0,100,0,27,9,0,9.325,1.2,1.6,7.3,7.3,1.6
19-Oct-99,0,10.6,0,7.3,0,1.9,3,0,1003.2,11.8,0,19,0,90,0,29,4.8,0,8.025,1.4,1.8,8.6,8.6,3
20-Oct-99,0,9.8,0,7.3,0,3.5,0,0.1,995.3,13,0,20,0,80,0,30,1.1,0,7.45,1.2,1.5,9.6,9.6,4.1
21-Oct-99,0,11,0,8.6,0,6.9,0,3.2,981.7,11.6,0,19,0,100,0,27,0,0,8.775,0.6,0.8,6.9,6.9,1.5
22-Oct-99,0,16,0,7.6,0,3.5,0,2.7,974.6,7.8,0,17,0,200,0,22,3.8,0,10.2,0.8,1.1,5,5,-0.4
23-Oct-99,0,15.3,0,10,0,7.7,0,13.6,970.8,6.2,0,13,0,120,0,22,1.8,0,11.225,0.8,1,0,-7.8,-10
24-Oct-99,0,13.8,0,6.2,0,3.6,3,0,971,3.8,0,8,0,120,0,13,0.8,0,9.85,0.5,0.7,0.5,0.5,-9
25-Oct-99,0,12.8,0,7.9,0,4,2,0,985,7.9,0,12,0,310,0,21,0.4,0,9.875,0.6,0.8,1.1,1.1,-7.9
26-Oct-99,0,12.8,0,7.4,0,4.8,2,0,1002.2,8.1,0,13,0,210,0,17,0.7,0,10.05,0.6,0.9,1.8,1.8,-6.9
27-Oct-99,0,13.8,0,9.2,0,6,0,0.1,1004.7,18.4,0,29,0,230,0,40,0.7,0,10.025,1,1.4,2.6,2.6,-5.7
28-Oct-99,0,12.2,0,4.3,0,2.3,3,0,1009.8,7.6,0,10,0,230,0,15,7.6,0,8.675,0.5,0.8,3.1,3.1,-4.9
29-Oct-99,0,15.2,0,3.9,0,0.1,2,0,1001.3,10.4,0,26,0,170,0,38,2.9,0,8.675,0.7,0.9,3.8,3.8,-3.9
30-Oct-99,0,15.8,0,8.3,0,12.1,0,4.9,983.3,22.7,0,31,0,230,0,46,1.5,0,10.95,1.3,1.8,0.2,0.2,-7.3
31-Oct-99,0,13.7,0,6.1,0,5,0,1.4,990.9,25,0,32,0,220,0,44,5.5,0,8.775,1.1,1.7,0,-0.1,-7.2
01-Nov-99,0,12.6,0,6.4,0,5,0,5.8,988.8,18.5,0,30,0,210,0,43,3.7,0,9.6,0.6,0.9,0,-5.2,-10
02-Nov-99,0,11,0,5,0,3.9,0,0.3,1002.4,16.9,0,23,0,250,0,33,6.7,0,7.425,0.4,0.7,0.1,0.1,-9.4
03-Nov-99,0,13.2,0,9.8,0,8.8,2,0,1009.8,17.4,0,24,0,220,0,34,0.8,0,9.425,0.8,1.1,0.9,0.9,-8.1
04-Nov-99,0,13.1,0,11.4,0,9.6,0,0.2,996,23,0,31,0,210,0,45,0.8,0,10.1,1.1,1.6,1.9,1.9,-6.8
05-Nov-99,0,12.1,0,4,0,6.9,0,22.7,985.2,14.5,0,27,0,200,0,39,0.4,0,9.05,0.4,0.7,0,-10,-10
06-Nov-99,0,10.1,0,2.1,0,0,3,0,1002.8,10.6,0,16,0,270,0,22,8.2,0,5.875,0.6,0.7,0.6,0.6,-8.9
07-Nov-99,0,12,0,8,0,1,0,0.2,1013.6,12.5,0,17,0,230,0,25,0.4,0,8.2,0.7,0.9,1,1,-8
08-Nov-99,0,13.2,0,9.2,0,8,0,0.1,1021.7,6.7,0,12,0,220,0,16,2,0,9.7,0.3,0.5,1.3,1.3,-7.4
09-Nov-99,0,11.2,0,5.4,1,-0.5,3,0,1029.4,2.2,0,5,0,80,0,8,2.3,0,9.175,0.2,0.3,1.5,1.5,-6.8
10-Nov-99,0,10.1,0,4.9,0,4.2,3,0,1032.6,2.6,0,7,0,40,0,12,0,0,8,0.4,0.5,1.8,1.8,-6.1
11-Nov-99,0,10.3,0,7.1,0,4.6,0,0,1029.4,3.5,0,8,0,40,0,13,0,0,8.4,0.5,0.6,2.3,2.3,-5.3
12-Nov-99,0,9.5,0,7.1,0,6.7,0,0.6,1023.3,4.2,0,7,0,20,0,14,0,0,8.075,0.4,0.6,2.1,2.1,-5.2
13-Nov-99,0,10.3,0,7.8,0,6.9,0,0.5,1019.1,5.3,0,9,0,70,0,14,0,0,9.025,0.4,0.5,2,2,-5.1
14-Nov-99,0,9.1,0,7.1,0,6.9,2,0,1015.9,3.1,0,6,0,360,0,10,0,0,8.525,0.3,0.4,2.3,2.3,-4.5
15-Nov-99,0,9.5,0,3.2,0,2.3,0,0.2,1012.4,7.2,0,11,0,260,0,16,0.9,0,7.825,0.2,0.3,2.3,2.3,-4.2
16-Nov-99,0,7.1,0,2.4,0,1.5,2,0,1009.3,11.6,0,16,0,260,0,23,4,0,5.175,0.5,0.6,2.8,2.8,-3.6
17-Nov-99,0,8.9,0,3.5,0,2.5,0,6,1008.7,8.9,0,15,0,230,0,20,0.1,0,5.45,0.3,0.5,0,-2.9,-9.1
18-Nov-99,0,8.8,1,-0.5,0,4.6,0,1.5,1008.1,6.7,0,12,0,360,0,22,5.6,0,6.275,0,0.1,0,-1.5,-10
19-Nov-99,0,6.8,1,-1.9,1,-3.8,3,0,1017,3.9,0,8,0,360,0,15,6.6,0,3.275,0.2,0.3,0.2,0.2,-9.3
20-Nov-99,0,7,1,-1.5,1,-3.3,3,0,1017,2.6,0,5,0,280,0,7,5.9,0,2.125,0,0.2,0.2,0.2,-8.8
21-Nov-99,0,7.2,1,-3.9,1,-5.4,2,0,1009.9,7,0,14,0,240,0,20,5.1,0,2.1,0,0,0.2,0.2,-8.4
22-Nov-99,0,9.5,0,2.8,1,-1.4,0,0.3,1005,10.9,0,17,0,240,0,21,2.6,0,4.975,0.2,0.3,0.2,0.2,-8
23-Nov-99,0,11.6,0,8.3,0,7.8,0,2.4,1003.5,16.4,0,21,0,200,0,31,0.8,0,7.325,0.7,0.9,0,-1.5,-9.3
24-Nov-99,0,11.5,0,7.4,0,7.8,0,2.4,1002.1,15.1,0,27,0,210,0,38,0.2,0,8.325,0.4,0.6,0,-2,-10
25-Nov-99,0,13.2,0,7.2,0,5.5,2,0,1004.2,17,0,31,0,210,0,46,0.1,0,8.05,0.7,0.9,0.7,0.7,-8.8
26-Nov-99,0,12.3,0,4.6,0,9.4,0,8.6,994.5,21.2,0,37,0,200,0,54,3.2,0,7.875,0.8,1.1,0,-7,-10
27-Nov-99,0,12.4,0,4,0,2.9,0,0.4,997.2,20.1,0,31,0,200,0,45,0.4,0,5.675,0.7,1,0.3,0.3,-9.2
28-Nov-99,0,13.3,0,3.9,0,8.6,0,5.4,989.3,26.2,0,40,0,200,0,57,0,0,8.6,1,1.5,0,-4.1,-10
29-Nov-99,0,7.5,0,2.3,0,0,0,0,1006.2,12.2,0,22,0,220,0,27,6.9,0,4.4,0.5,0.5,0.5,0.5,-9
30-Nov-99,0,12,0,6.2,0,4.1,0,1,1007.1,23.9,0,32,0,240,0,44,0,0,7.3,0.7,1.1,0.2,0.2,-8.8
01-Dec-99,0,9.2,0,5.5,0,5,2,0,1008.6,17,0,22,0,270,0,30,2.1,0,6.8,0.4,0.5,0.6,0.6,-8
02-Dec-99,0,8.7,0,3.4,0,2.2,0,2.7,1003.3,16.5,0,29,0,210,0,40,0,0,5.175,0.5,0.7,0,-1.5,-9.7
03-Dec-99,0,11.4,0,1.1,0,4.9,0,4.4,991,22.4,0,42,0,250,0,69,5,0,5.75,0.4,0.5,0,-4,-10
04-Dec-99,0,4.8,0,0.4,1,-0.4,0,0.1,1004.9,14,0,21,0,270,0,30,3.8,0,2.45,0.4,0.5,0.3,0.3,-9.2
05-Dec-99,0,10.1,0,0.4,1,-1,2,0,1007.2,16.8,0,27,0,220,0,38,0,0,2.975,0.3,0.5,0.6,0.6,-8.4
06-Dec-99,0,11.8,0,6.6,0,1.9,0,3.7,997.9,20.8,0,26,0,240,0,38,0,0,7.475,0.4,0.6,0,-2.7,-10
07-Dec-99,0,7.5,0,3.9,0,4.4,0,1,993.8,17.9,0,25,0,240,0,35,3,0,5.425,0.4,0.5,0,-0.6,-10
08-Dec-99,0,10,0,4.5,0,2.9,0,6.4,981.9,25.5,0,36,0,240,0,48,3.2,0,5.25,0.8,1.1,0,-5.6,-10
09-Dec-99,0,7.4,0,4.2,0,3.6,0,1.4,978.7,20.5,0,35,0,240,0,45,0,0,4.9,0.5,0.7,0,-0.9,-10
10-Dec-99,0,10.5,0,2,0,0.9,0,6.2,982.3,12,0,20,0,220,0,27,0,0,4.275,0.4,0.5,0,-5.8,-10
11-Dec-99,0,10.5,0,4.5,0,4.9,0,4.4,972.1,17.7,0,27,0,230,0,36,0.2,0,7,0.3,0.4,0,-4.1,-10
12-Dec-99,0,6,0,1.9,0,1.9,2,0,982.8,14.7,0,23,0,270,0,31,1.3,0,4.3,0.4,0.5,0.4,0.4,-9.1
13-Dec-99,0,4.5,0,0.1,0,0.4,3,0,989.1,11.3,0,18,0,220,0,23,2.3,0,2.575,0.1,0.2,0.5,0.5,-8.5
14-Dec-99,0,4.8,1,-0.9,1,-1.6,2,0,996.7,9.2,0,14,0,20,0,23,3.4,0,1.925,0.3,0.3,0.8,0.8,-7.8
15-Dec-99,0,4.2,1,-3.3,1,-4.9,3,0,1011.6,7.5,0,14,0,250,0,18,1.9,0,0.975,0.2,0.3,1.1,1.1,-7.2
16-Dec-99,0,7.3,0,1.1,1,-4,0,1.5,1006.9,17.5,0,31,0,220,0,43,0.1,0,1.675,0.4,0.5,0,-0.1,-8
17-Dec-99,0,11.5,0,2.2,0,5,0,4.1,997.1,12.2,0,32,0,220,0,42,0,0,5.575,0.3,0.4,0,-3.8,-10
18-Dec-99,0,5.3,0,0.5,1,-3.2,0,0.8,1003.2,3.5,0,13,0,20,0,21,0,0,3.525,0.3,0.5,0,-0.5,-10
19-Dec-99,0,2.5,1,-4.4,1,-6.7,3,0,1012.1,3.9,0,8,0,360,0,12,1,0,1.25,0.2,0.3,0.2,0.2,-9.3
20-Dec-99,0,9,1,-2.7,1,-5.2,0,3.1,1005.5,12.3,0,38,0,170,0,50,0,0,1.125,0.6,0.8,0,-2.3,-10
21-Dec-99,0,10.4,0,4.4,0,2.1,0,2.2,998.4,14.8,0,33,0,170,0,43,3.7,0,4.475,0.3,0.4,0,-1.9,-10
22-Dec-99,0,10.9,0,4.6,0,7.5,0,6.4,991.3,20.8,0,33,0,180,0,47,0,0,6.775,0.8,1.1,0,-5.6,-10
23-Dec-99,0,10.1,0,4.3,0,3.2,0,8,985.6,25.5,0,41,0,190,0,60,0,0,5.025,0.8,1.3,0,-7.2,-10
24-Dec-99,0,11.4,0,3.7,0,4.4,0,10.7,965.5,20.3,0,50,0,240,0,72,0.2,0,5.375,0.9,1.2,0,-9.8,-10
25-Dec-99,0,4.5,0,0.5,0,0,0,3.2,968,19.2,0,30,0,250,0,45,1.2,0,3.075,0.5,0.7,0,-2.7,-10
26-Dec-99,0,4.6,0,1.7,0,0.1,0,1.1,973.4,16.2,0,25,0,240,0,33,0.5,0,2.5,0.4,0.5,0,-0.7,-10
27-Dec-99,0,4,0,0.4,0,0.7,3,0,980.9,11.2,0,16,0,220,0,22,0,0,1.85,0.3,0.4,0.3,0.3,-9.2
28-Dec-99,0,3.2,1,-0.5,1,-1.6,3,0,993.2,10.4,0,13,0,250,0,18,4.4,0,0.975,0.2,0.2,0.5,0.5,-8.6
29-Dec-99,0,5.2,0,0.6,1,-0.6,3,0,1006.3,10.5,0,14,0,210,0,20,5.3,0,0.875,0.1,0.1,0.6,0.6,-8
30-Dec-99,0,9.4,0,4.5,1,-0.1,0,12,1002.8,12.4,0,22,0,220,0,30,0,0,4.475,0.2,0.3,0,-10,-10
31-Dec-99,0,10.4,0,3.6,0,4,0,0.3,1005.2,10.9,0,20,0,210,0,28,0.2,0,6.525,0.2,0.3,0,-0.1,-9.6
01-Jan-00,0,8.3,0,1.6,1,-1.2,3,0,1010.8,9.6,0,18,0,200,0,24,5.8,0,3.675,0.3,0.3,0.3,0.3,-8.8
02-Jan-00,0,10.9,0,6.3,0,3.7,0,0.3,1003.6,15.2,0,31,0,210,0,44,3.4,0,5.95,0.5,0.6,0.5,0.5,-8.1
03-Jan-00,0,10.6,0,3.1,0,4.1,0,0.3,999.8,14.3,0,30,0,210,0,43,0.1,0,5.125,0.4,0.6,0.7,0.7,-7.5
04-Jan-00,0,8.1,0,2.5,0,0.7,0,5.1,995.7,18.2,0,27,0,260,0,42,4.3,0,3.7,0.6,0.7,0,-3.8,-10
05-Jan-00,0,10.8,0,4.9,0,1.6,0,0.6,988.5,26.8,0,33,0,200,0,50,0,0,5.6,1.1,1.7,0.5,0.5,-9
06-Jan-00,0,8.6,0,4.3,0,4.1,2,0,992.7,15.9,0,30,0,210,0,41,3.9,0,5.475,0.6,0.7,1.1,1.1,-7.9
07-Jan-00,0,10.4,0,4.2,0,4.4,0,1.7,993,24.8,0,36,0,210,0,49,0,0,6.375,1,1.5,0.4,0.4,-8.2
08-Jan-00,0,5.4,0,1.3,0,2.1,2,0,1000.5,18,0,24,0,240,0,35,5.1,0,3.375,0.6,0.8,1,1,-7.2
09-Jan-00,0,5.5,0,0.9,1,-0.5,3,0,1012.8,11.4,0,16,0,230,0,23,5.3,0,1.825,0.3,0.3,1.3,1.3,-6.6
10-Jan-00,0,9.6,0,4.5,1,-0.2,0,0.8,1014.3,18.2,0,27,0,210,0,39,0,0,4.5,0.6,0.8,1.1,1.1,-6.5
11-Jan-00,0,11,0,3.8,0,1.2,0,6.6,1009.8,13.2,0,30,0,210,0,43,0,0,5.65,0.4,0.6,0,-5.1,-10
12-Jan-00,0,6.9,0,1.5,0,5,0,16.7,1005.2,7,0,12,0,240,0,18,0,0,5.775,0.3,0.4,0,-10,-10
13-Jan-00,0,5.5,0,0.5,1,-0.6,0,0.2,1008.8,9.4,0,16,0,240,0,22,2.3,0,3.175,0.4,0.5,0.2,0.2,-9.3
14-Jan-00,0,4.6,1,-1.1,1,-3.6,3,0,1020.3,6.2,0,12,0,20,0,21,0.6,0,2.15,0.4,0.6,0.6,0.6,-8.4
15-Jan-00,0,4.3,1,-2.4,1,-4.9,3,0,1029.7,3.2,0,10,0,20,0,14,2.7,0,1.025,0.2,0.3,0.8,0.8,-7.8
16-Jan-00,0,6.3,0,2.3,1,-3,2,0,1032.3,3,0,6,0,270,0,9,0,0,2.675,0.2,0.3,1.1,1.1,-7.2
17-Jan-00,0,8,0,5.7,0,2,3,0,1030.4,4.2,0,7,0,310,0,11,0,0,4.85,0.3,0.4,1.4,1.4,-6.5
18-Jan-00,0,7.5,0,4.5,0,5.9,3,0,1028.8,3.2,0,6,0,310,0,10,0,0,5.675,0.3,0.4,1.7,1.7,-5.8
19-Jan-00,0,6.5,0,3.9,0,2.5,3,0,1027.6,2,0,6,0,300,0,9,0,0,5,0.3,0.5,2,2,-5.2
20-Jan-00,0,5.4,0,1.6,0,1.2,2,0,1025.1,5.9,0,10,0,270,0,15,0,0,4.35,0.2,0.3,2.2,2.2,-4.8
21-Jan-00,0,6.8,0,1.6,1,-0.4,2,0,1023.7,6,0,14,0,240,0,19,0,0,4.15,0.3,0.4,2.5,2.5,-4.2
22-Jan-00,0,7.9,0,3,0,1.4,0,0.4,1018,11.1,0,21,0,250,0,31,1.6,0,4.1,0.6,0.7,2.6,2.6,-3.9
23-Jan-00,0,6.6,0,2.3,0,0.8,2,0,1017.9,4,0,9,0,310,0,13,2.7,0,4.125,0.4,0.5,3,3,-3.3
24-Jan-00,0,7.2,1,-0.8,1,-0.1,2,0,1016.2,3.7,0,8,0,260,0,11,0,0,3.725,0.3,0.4,3.2,3.2,-2.9
25-Jan-00,0,2.1,1,-3.4,1,-5,3,0,1018.8,3.8,0,7,0,280,0,8,0,0,2.225,0.1,0.2,3.4,3.4,-2.6
26-Jan-00,0,0.5,1,-2.6,1,-2.6,3,0,1020.3,4.4,0,7,0,270,0,9,0,0,1.95,0.1,0.2,3.5,3.5,-2.3
27-Jan-00,0,5.3,1,-3.1,1,-4.1,0,0.5,1014.2,10.2,0,18,0,220,0,24,0,0,2,0.2,0.3,3.2,3.2,-2.5
28-Jan-00,0,10.6,0,4,0,3.1,0,0.9,996.7,22.4,0,31,0,250,0,43,0,0,4.7,0.4,0.7,2.7,2.7,-2.9
29-Jan-00,0,10.9,0,7.9,0,6.7,0,0.2,988.8,25.3,0,34,0,250,0,48,0.7,0,7.6,0.6,1,3.1,3.1,-2.3
30-Jan-00,0,11.6,0,7.8,0,7,0,3,997,23.3,0,32,0,240,0,47,0,0,8.125,0.7,1,0.8,0.8,-4.5
31-Jan-00,0,12,0,9.2,0,8.7,0,0.9,1001.5,18,0,30,0,250,0,41,0.1,0,8.85,0.8,1.1,0.6,0.6,-4.4
01-Feb-00,0,10.5,0,2.9,0,7.7,0,2.2,999.2,13.8,0,25,0,210,0,34,0,0,8,0.3,0.5,0,-1.3,-6.1
02-Feb-00,0,9,0,2.5,0,1,3,0,1011.2,14.2,0,21,0,250,0,30,5.3,0,4.975,0.7,0.9,0.7,0.7,-5.1
03-Feb-00,0,11.4,0,4.6,0,3.6,0,0.9,1015.9,14.3,0,21,0,210,0,28,0,0,5.95,0.5,0.8,0.3,0.3,-5.2
04-Feb-00,0,13.4,0,10,0,8.9,0,0.2,1012,19.7,0,24,0,210,0,33,2.5,0,8.65,1.2,1.5,1.3,1.3,-4
05-Feb-00,0,10.6,0,7.8,0,6.9,0,1.6,1006.7,17,0,25,0,200,0,35,0.5,0,8.175,0.8,1.1,0.4,0.4,-4.6
06-Feb-00,0,10.8,0,4,0,1.8,0,0.6,995,19.8,0,37,0,230,0,53,0.1,0,6.925,0.9,1.3,0.7,0.7,-4.1
07-Feb-00,0,10.8,0,3.8,0,1.9,0,4.7,991.6,23.5,0,36,0,200,0,54,2.3,0,5.75,1,1.5,0,-3,-7.6
08-Feb-00,0,10.8,0,2,0,5.3,0,1.4,991.2,22.7,0,36,0,260,0,56,3.1,0,5.575,0.7,1.1,0,-0.7,-8
09-Feb-00,0,10.6,0,3.3,0,0.9,2,0,997.8,21.7,0,38,0,200,0,55,1,0,4.825,1.3,1.8,1.3,1.3,-6.3
10-Feb-00,0,9.8,0,2.2,0,0.9,0,6.6,997.2,20.8,0,39,0,200,0,52,7.2,0,5.15,0.7,1.2,0,-4.6,-10
11-Feb-00,0,9.9,0,3.5,0,1.5,0,4.1,1003.6,20.5,0,32,0,200,0,49,5.6,0,4.6,0.9,1.3,0,-3.2,-10
12-Feb-00,0,6.7,0,1.9,0,0.5,0,1.8,999.3,16.9,0,32,0,240,0,43,4.9,0,4.45,0.5,0.8,0,-1.3,-10
13-Feb-00,0,7.7,0,0.8,1,-0.5,2,0,1006.8,8.4,0,18,0,240,0,25,6.7,0,3.6,0.7,1,0.7,0.7,-8.8
14-Feb-00,0,12,0,1.3,1,-2.4,0,4.6,1003.6,14.5,0,29,0,190,0,39,2.4,0,5.2,0.9,1.2,0,-3,-10
15-Feb-00,0,6.1,0,0.3,0,1.5,0,5.1,998.8,15.5,0,23,0,210,0,34,0,0,3.8,0.6,0.9,0,-4.5,-10
16-Feb-00,0,5,1,-0.4,1,-1.8,0,2.6,994.6,17,0,25,0,250,0,40,3,0,2.5,0.6,1,0,-2,-10
17-Feb-00,0,10.6,0,0.7,1,-1,0,0.9,996.2,13.8,0,24,0,260,0,34,0.2,0,3.225,0.4,0.7,0,-0.5,-10
18-Feb-00,0,8.6,0,5,0,2.1,0,2,993,18.3,0,26,0,260,0,38,1.1,0,5.375,0.7,1.1,0,-1.3,-10
19-Feb-00,0,8.4,0,0.5,0,1.9,3,0,1006.2,6.3,0,12,0,260,0,17,6.2,0,5.3,0.6,0.9,0.6,0.6,-8.9
20-Feb-00,0,9.9,0,0.6,1,-5.3,0,3.1,1011.4,9,0,23,0,190,0,33,1.3,0,3.95,0.6,0.9,0,-1.8,-10
21-Feb-00,0,8.2,0,1,1,-0.7,3,0,1012.7,8.8,0,18,0,240,0,25,6.9,0,4.425,0.8,1.1,0.8,0.8,-8.7
22-Feb-00,0,10.7,0,3.9,1,-0.4,2,0,1007.2,10.5,0,25,0,180,0,33,2.7,0,5.425,1,1.4,1.8,1.8,-7.3
23-Feb-00,0,13.5,0,5,0,5.2,0,0.8,1003,16.9,0,27,0,240,0,37,1,0,7.85,0.8,1.3,1.8,1.8,-6.9
24-Feb-00,0,8.9,0,1.4,0,2.1,0,0.2,1007.1,13.9,0,21,0,260,0,36,2.2,0,5.125,1,1.5,2.6,2.6,-5.7
25-Feb-00,0,9.2,0,1.3,0,0,3,0,1012.5,13,0,17,0,220,0,25,7.5,0,3.925,1,1.5,3.6,3.6,-4.4
26-Feb-00,0,11.7,0,3.6,0,2.2,0,0.3,1005.8,17.1,0,29,0,210,0,42,5.9,0,5.675,0.9,1.5,4.2,4.2,-3.6
27-Feb-00,0,10.9,0,5.3,0,8.4,0,7.8,992.8,19.3,0,32,0,200,0,46,0,0,7.75,0.8,1.2,0,-2.8,-10
28-Feb-00,0,8.1,0,2.4,0,0.9,0,0.1,992.1,18.1,0,26,0,240,0,42,7.3,0,4.95,1.2,1.9,1.1,1.1,-8.4
29-Feb-00,0,8.9,0,2.4,0,0.9,0,2.7,987.8,9.8,0,20,0,290,0,29,2.2,0,5.15,0.8,1.2,0,-0.8,-9.9
01-Mar-00,0,8.3,0,1.2,1,-0.4,3,0,1001.2,10.8,0,17,0,310,0,27,6.1,0,3.825,1.1,1.5,1.1,1.1,-8.3
02-Mar-00,0,11,0,4.4,0,1.9,0,5.8,998,22.4,0,30,0,240,0,41,0,0,5.95,0.7,1.2,0,-4,-10
03-Mar-00,0,8.7,1,-1.7,0,1.9,0,0.6,1001.1,11.9,0,20,0,280,0,27,5.7,0,5.55,0.7,1.2,0.1,0.1,-9.4
04-Mar-00,0,8,1,-2.1,1,-4.1,2,0,1016.7,8.5,0,13,0,260,0,18,5.5,0,3.6,0.9,1.4,1.1,1.1,-8
05-Mar-00,0,9.3,0,0.9,1,-1.1,3,0,1016,15.7,0,25,0,210,0,36,4.6,0,4.05,0.8,1.4,1.9,1.9,-6.8
06-Mar-00,0,14.7,0,8.8,0,7,2,0,1010,17.4,0,23,0,240,0,31,6.1,0,8.225,1.4,2.2,3.3,3.3,-5
07-Mar-00,0,13.6,0,9.4,0,8.6,0,1.5,1006.8,19.5,0,26,0,230,0,37,0.1,0,9.55,0.9,1.5,2.7,2.7,-5.3
08-Mar-00,0,13.9,0,11.5,0,11,0,0.6,1006.8,24,0,28,0,240,0,40,0,0,10.925,0.7,1.2,2.8,2.8,-4.9
09-Mar-00,0,13.5,0,9.5,0,8.8,2,0,1013.3,17.6,0,28,0,260,0,39,1.4,0,10.725,1,1.6,3.7,3.7,-3.7
10-Mar-00,0,11.5,0,9,0,8.4,2,0,1014.2,16.3,0,24,0,250,0,33,0,0,9.5,0.8,1.3,4.6,4.6,-2.7
11-Mar-00,0,12.1,0,2.8,0,6.4,2,0,1013.7,8.8,0,18,0,260,0,25,4.6,0,9.4,1.2,1.7,5.7,5.7,-1.3
12-Mar-00,0,11.9,0,2.9,0,1.1,2,0,1015.2,9.9,0,17,0,240,0,24,0.9,0,8.125,0.8,1.2,6.4,6.4,-0.5
13-Mar-00,0,13.5,0,8.6,0,8.3,2,0,1014.4,14.7,0,20,0,240,0,28,1.1,0,9.6,1.6,2.3,7.9,7.9,1.1
14-Mar-00,0,9.9,0,2.5,0,5.7,0,0.2,1018.1,11.9,0,17,0,290,0,28,4.5,0,8.6,0.7,1.3,8.4,8.4,1.6
15-Mar-00,0,9.9,0,2,0,0.3,2,0,1024.6,9.1,0,16,0,250,0,22,0.1,0,6.55,0.9,1.3,9.2,9.2,2.5
16-Mar-00,0,10.1,0,6.9,0,6.5,2,0,1024.9,5,0,8,0,240,0,10,0.2,0,8.325,0.8,1.1,9.9,9.9,3.3
17-Mar-00,0,10.3,0,7.2,0,7,2,0,1025.2,5.7,0,10,0,240,0,13,0,0,8.825,0.9,1.2,10.7,10.7,4.1
18-Mar-00,0,12.3,0,7.5,0,7.3,0,0.2,1027,3.9,0,9,0,290,0,13,0.7,0,9.7,0.9,1.2,11.3,11.3,4.8
19-Mar-00,0,13.9,0,7.6,0,6.2,2,0,1025.7,4.7,0,8,0,260,0,12,3.4,0,10.75,1.3,1.8,12.4,12.4,6.1
